,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
S096,22.179179523416394,-0.4039144223898405,0.08797800976096759,-0.4074075711255634,-0.4897221411771043,-0.07294150473680476,0.32295270330007086,-0.12430675684071817,-0.25939642870355095,0.036297323820529186,-0.36272413315009694,0.03916550858252886,0.2244965926243494,0.059562124273535196,0.5437314356984038,-0.24755255112230792,-0.25312465420584723,0.2708546624109631,-0.36131863662530606,-0.4181621503648905,0.11139344270483277,-0.26566769836221876,0.16792160218393726,-0.1645663241336227,-0.010448092128456495,-0.13064561243489142,0.19113524922459602,0.07943888904361035,0.026276164840930063,-0.10191830902466993
S097,-21.98142493783496,-0.35213293806436113,0.6100075573678443,0.07959422269867866,0.17545446863174902,0.34472646567523135,-0.07192762089054425,-0.3351445477238926,-0.5819100708209796,0.013158172609172627,0.3335466211965365,0.007941176343476604,0.1999735621553811,0.27458079578147687,0.18480929322815406,0.07544565955276027,-0.37760803947470684,-0.058422785978439626,-0.07192212551504451,0.10715766435849546,-0.31512656359881386,0.11294423681785158,-0.08505273472730814,-0.06250469023819748,0.005834760110754113,-0.060191309010768364,0.14234863204139306,0.013197926009080851,0.005908055251962988,0.020195511087168497
S098,22.320250869614757,-1.2908578720066672,-0.045916047607916254,-0.12782110704269273,-0.8928311205616111,0.6232240080154381,0.3928560394338952,0.23568560396535881,0.26797237759256837,0.6186155612151812,0.20434104219255725,-0.3000369274488947,-0.0029334706494932995,0.05807341514777163,-0.33905272557206423,0.40324821437592573,-0.3153991672144786,0.009960036502626876,-0.12148777015754986,-0.23191475356469513,0.06269396870385327,0.08383636890711343,-0.19886077216111267,-0.06196456587233239,0.013666603236934041,-0.02452197209321226,0.13273474141492264,0.2197225283536786,-0.11392480227974099,0.1724126258393349
S099,-21.976249378415265,-0.17929615681127428,0.20608284550214281,-0.026275162753126025,-0.0920979368764844,0.24573155944009437,0.03619344996596254,-0.16061290864697417,-0.39009810674963274,0.010486323270529889,-0.14177089803296972,-0.18243670746649374,0.1340550532786445,-5.1824963046374815e-05,-0.16689969990946577,-0.06897156811911923,0.061902849732303505,-0.07021962419925375,-0.010579533522200875,-0.20186248754774855,-0.03280979294921957,0.12066330491591745,-0.07739309813197318,-0.053741008998146704,0.1156812455883545,0.11702107749628905,0.0930415205365784,0.13334410484871873,0.16950271284192073,-0.16081554292866634
S100,22.159018799584416,-0.5668297966333001,0.07991524143891944,-0.31515136907003843,-0.4817067386853048,-0.21972659672821923,-0.061294010287216504,-0.054046751349023925,-0.028545039985791092,0.06531011566598001,0.07626561663635874,-0.3228694706216496,0.42134148913472086,0.045114542015347786,0.10042484894301429,-0.08477246720256403,-0.12148234964800808,0.19795780878387445,-0.34570378116485884,-0.007665672366503649,-0.1492804183765395,0.020811934023384267,-0.02600075443851012,-0.30137349761219207,-0.08696305721887614,0.01116385767825424,-0.050920928988424555,0.12758932665845726,-0.060838281017204905,0.07353654318667452
S101,-21.9250921483818,-0.5156095381082358,0.12836524909788566,-0.6241818009180925,0.22355551249848443,0.7991202057524364,-0.7854560677239658,0.33898866142628514,-0.701477325850447,-0.24277023832311612,0.0031470784117413816,0.026636128508890685,0.10831699906959945,0.22424739752929493,-0.005342890815627031,0.2007524027453257,-0.08622476703945048,0.15763980571691474,0.061367409277219745,-0.055484312491211205,-0.1058964960769668,0.3428230029299333,0.30317313673868224,0.1498953010368582,-0.06782924458342256,-0.17118851614250907,-0.0359152526866163,-0.03087001310944737,-0.18383237300488212,-0.05146249615878848
S102,22.065338976183202,-1.3301035600540059,0.48753592683990055,-0.38480897787428564,0.04658989772760004,0.4154583096713711,0.2575576220489371,0.317622492840092,0.4352097682365452,0.16029432645156566,0.10299392570991028,-0.1487455574578407,0.24272586496914664,-0.1991028451842749,-0.05085211689316625,0.17305357510927558,-0.40638797775057367,-0.05848940316968806,0.07943179782409604,-0.0501673214780151,0.14311334834943767,-0.11040171539638423,0.1792601785127461,-0.07306463355537253,-0.0778306858999813,-0.10565857986068268,-0.07688862764979619,-0.033065186673893375,-0.028736963330868236,-0.08281991170861139
S103,-21.927932167425467,-0.47769914905115807,0.8119795109708098,-0.11725489191199674,0.23042397645974635,0.509464393760212,-0.12971188480235152,-0.09085024695796269,-0.7267759262267843,0.4510918199849256,-0.003587451590418344,-0.2703937690210328,-0.4654920706382834,-0.3327739532924859,0.2701375531656787,-0.16312403730865346,0.06043544591660827,0.07540370150615724,-0.15300991616901966,0.19727027004507142,0.06573727422506861,-0.16508127898898828,-0.1575277930468905,0.0791457093500863,0.18719233896392887,0.12412987239659136,-0.17750233378307312,0.10541363215597374,0.11559664127286037,0.012203232006546664
S104,21.98709306468217,-0.5363870768404106,0.6235758587580973,-0.5024342246403215,0.20600863307117165,0.4027534410288028,0.211970843113351,0.09464311585040378,0.47784435383703555,-0.08701404105722874,0.2378344747558784,0.04976344322307938,-0.12910546607050963,-0.06092916834786052,-0.3073775352791546,-0.01319997680825541,0.058162641306755775,-0.3318402844858965,0.05001093044312896,0.006133840687830589,-0.048329125386617974,-0.06593885849705007,-0.11808414874962003,0.16868042144260367,0.21320142486004157,-0.23872480009053243,-0.13942587187649513,0.06777001457666967,-0.023137507679959313,-0.13555193437556778
S105,-22.095099638660287,-0.09251472481644478,0.5514072238888673,0.584564070444936,0.2938312331384522,-0.12429390980426612,-0.22946888156721912,0.1343277428893926,0.028277747518001436,0.2833090381760598,0.3678965481831906,0.07176262330036254,0.02386672732549698,-0.26187468598753805,0.12892749874152423,-0.49679130588544856,-0.05144855344722059,-0.16005843591774538,0.2656991460596964,-0.21871800532802,-0.04363260745237163,-0.18414161663611064,-0.07811668154908095,-0.17595766774097663,0.024428485734018988,-0.02515160861977802,-0.06822427902744989,-0.1598499180718677,-0.27702354835927945,0.11151068787323487
S106,22.036676768747608,-1.340192945932007,0.4674472742328198,-0.387167193196059,0.7692841705137411,-0.8127113946671264,0.07197761090582921,0.18525622663959582,0.2911406954952126,0.3383351890649433,-0.25241222805676305,0.08464528308521478,0.23111459932374437,-0.17086477991897378,-0.191202148419588,0.17710558538333873,0.10282262297113798,0.1243701262472732,-0.0903999524851672,0.3110359220128462,-0.3105025418012554,0.4327531662238707,-0.1890052425773001,-0.14593044866636537,-0.16632057657888177,0.3287686762801596,-0.04798843396931903,-0.18515262609446687,-0.014982489469235914,0.02084446138847492
S107,-21.93682049425827,0.06164584570699251,0.16868055971558418,-0.36565259883045487,-0.041107789836063086,0.26971221150598196,0.11600167491017734,0.422274875231263,-0.4633071733546756,-0.4292883671606256,-0.0003547737985764129,0.05539354208108079,-0.14498548777738593,0.08104006033552402,0.044466016322983054,0.31095561456446696,-0.09669914611478429,0.28418984902232164,-0.04288283155276525,0.14993770734968043,0.1682429236110768,0.42530166319189877,0.11670816462004806,-0.09456795376144317,0.1328829447483606,-0.07818251569085655,0.06360091534216236,0.05330770707265581,-0.1795132262134222,-0.061247152903891086
S108,22.002877699747607,-0.75723108819839,0.5766298100906498,-0.38556076492908536,0.16288833668874486,-0.3248316512114376,-0.11409406494851906,0.006805896289146891,0.159085946353194,-0.15905802816619785,0.09478891726338096,-0.0007059730261756918,0.18630911767815195,-0.22798521084414933,-0.005329419633088632,-0.09679851967903037,0.1967977834256104,0.15810445627130001,-0.13502573889730662,0.17337318840243748,0.13197028436310373,0.06878246909066592,0.014181656785422303,-0.0073769002931322715,-0.10272834720003111,0.08335138877272594,0.09262147485384711,-0.17844599670389424,0.07153430406185146,0.1503692092246993
S109,-21.9250856988405,-0.45323881826875284,0.39121545670280244,-0.271034643436107,0.09091790212090207,0.3259324131657875,-0.23976630417392109,-0.45463116831754846,-0.5311622260723491,-0.03098654191771789,-0.3225421665788857,0.0009358288537335781,0.05932477159575121,-0.05860991098647473,0.029159901239013145,0.030178813980879717,0.17963000970334114,-0.19266302145516667,0.051291585615131405,0.07285760894521429,0.0812990076736481,-0.026526082451973586,-0.10870387055312954,-0.04922253788656893,0.09147589664737334,0.1591622121413406,0.03700671151996764,-0.06043894534245548,0.02468109481540232,-0.0718329069701266
S110,22.27109269277625,-1.4639794058963707,-0.2895476790767765,-0.20678096134168267,-1.1145015277932215,0.5468560780893376,0.294031575849874,0.2494609350616319,0.24990444716947055,0.20956649154162338,-0.006383671194032633,-0.24136705135538983,0.43051245208364886,-0.13829173609124726,0.15512104822653047,-0.06450668821866222,-0.1403322178397343,-0.014561223571086601,0.020818406696138086,0.0773435072566579,0.03338507199315282,-0.10150530356661837,0.046219121376984695,-0.012630969288803962,0.007215198964341905,-0.04689383597916823,-0.17174632212955981,0.11263409467281713,-0.11578968986335895,-0.34459506018133945
S111,-21.972275844955472,-0.4050545974923454,-0.04050344828412321,-0.44327532248099843,0.407020022654007,0.6857798436151835,-0.79917045098841,0.44733645851177134,-0.21010790724983655,0.11072026234865429,-0.004820295235800233,-0.2062473072644286,-0.33060735707465966,-0.3647986208267273,0.2761556547399253,-0.15307105863365653,0.17098695888862214,0.05642733784295727,0.04474680558798971,0.018284202198682424,-0.019245967394638012,0.13777715406177682,0.24872839059985488,0.10794773355729599,-0.16731865606548388,-0.11541931828345635,0.04305024017896128,-0.06235959743903957,-0.4043944543342598,0.0991540673001228
S112,22.01674159589721,-0.8714260150561522,0.8017739836234279,-0.6659212130815356,0.46629670648201726,0.6170537408255847,0.5703602652610054,0.040673583029914404,0.6693997470267242,0.017356699976624524,-0.13957894370636445,0.20493634070148936,0.03433617625642973,0.22561979034264776,0.07291487441800192,-0.026601219572499283,0.023979016089426975,-0.2462074876897366,0.2711741377040407,0.20933694767661926,-0.04956261234677144,0.09542873807479647,-0.012775950283318025,0.18126062287131908,0.25085685099128285,0.14591136820860595,-0.03551577142258295,0.033837765161439756,0.03247189621533138,0.24764373630405712
S113,-22.012712822847266,-0.49596300726574294,0.32638077472002863,-0.523504816578796,0.21871623979321778,0.707631901063616,-0.8145641008912171,0.35232639651330666,-0.6347219908015922,-0.06996844082382267,-0.3744754697084312,0.28441594735676173,0.2780862457889776,0.19561003973758814,-0.22834265169629667,-0.31534291352801447,0.0052884901726307125,-0.16243498083892122,-0.07475448672991458,0.12128690065563444,0.026228416168144395,-0.20222292525210464,-0.236908233389061,0.06263631765447183,-0.009301990837104252,0.10405967259723922,0.10552981949915076,0.11254956722538119,-0.07558170037950389,-0.01516604069641986
S114,22.082136270746016,-0.9166383559009548,0.14296980119979888,-0.3394985411789684,0.5756893541130012,0.48677433732617525,0.5148769136840106,0.05601232733972253,0.28701241051296156,-0.15746610824079324,-0.012044120328793612,-0.1127548266296145,0.15094875872474564,0.10342329092545825,0.377181797834504,0.14283613088119496,0.38653859677177843,0.3113600906454887,0.49547782486475167,-0.02104006566538064,0.06808081637482799,-0.00971394308886498,-0.15936219928394096,-0.17050472079172868,-0.3090961475061294,0.08410557630006883,-0.019009607085678483,0.11322255884943035,-0.06091402232804053,-0.15979990186447368
S115,-21.976605770933627,-0.4338448963194856,0.4001077604090633,-0.12376654592860205,0.06212457571481021,0.461476740838941,-0.27725835369620555,-0.09811848683959556,-0.45263458562654574,0.3204799465729446,-0.17713085593755518,-0.21178169383672787,-0.0044579167256623125,0.10878047895686783,-0.3774947650905908,-0.1312983482420193,0.04096841888891545,-0.01379493113169158,0.10962470272116873,-0.03888726376206843,-0.29006822046692915,-0.18398990300755588,0.06674151530447325,0.02803215637083632,-0.1789726074191193,0.019492604436097405,0.07474215845318434,-0.019472127634200056,0.31266565156074333,0.011032921250426639
S116,22.073855078735967,-0.5751050526595567,0.3210474493419095,-0.3728841352649358,-0.06519053590263944,-0.15142628764927615,-0.05286993509479158,-0.007099781190293466,0.1834911805195294,0.08474794740133673,-0.09586360790681243,-0.042105041634427555,0.4336131622258577,-0.10951461100103409,0.1975194800328252,-0.03175580669184244,-0.1413195474498312,0.11323739083326216,-0.047145397053882286,0.13364693331531569,-0.06387332585154169,-0.005440133980965393,0.0700668401476373,-0.08934320568404291,0.08866260681756527,0.15945449272334852,0.06599588698953344,-0.11924941971591278,0.08102288149368943,-0.051170015374938725
S117,-21.831296235633076,-0.23919925310300566,0.14190366378390576,-0.7152411488332583,-0.3951087250537577,0.1491237772035186,0.10263866797798253,0.14466745300841358,-1.0039862329173688,0.013329933011943426,-0.2151661636264329,0.0007796011718504957,0.14503504623231508,0.07637398559111541,-0.22884578850891368,0.3771555669284174,0.28445896679617116,-0.03225111368355037,0.0454148349599274,-0.10403485055677737,0.06388485862623301,0.01584343702317747,0.10813756032273213,0.15100123319737196,-0.10351719976480889,0.08687584367555755,-0.3188599034011363,0.027686260300841505,0.3140080352194782,0.049090167026434414
S118,21.97040982119663,-1.3756806762943843,0.5171019996246833,-0.2166552481750934,1.146285084592914,-0.7005702465271889,0.18256637630853098,0.22425556789301812,0.1256151216511607,0.17530428220660238,-0.3616505006660278,-0.13004232542052704,0.09802847433702232,-0.13476871172323074,0.01451474041822924,0.06210244999048982,0.02374095665260664,0.1498400906868342,0.005376163847647812,-0.0830239794033563,0.17955947260826305,-0.20254674576079543,-0.14148058954751477,0.29974264742227547,-0.06098144303795072,-0.1586633291380831,-0.0766741044187229,-0.09952866113869993,-0.053112842709586196,-0.12377443331957046
S119,-21.98332845870119,-0.2808490666287398,0.9479129805263719,0.15293147911604554,-0.09668353815038361,0.32438100298083633,0.01188734621182934,-0.05322757035526898,-0.5781770699525269,0.11125485325953027,0.22096755274183658,0.009298543736701786,-0.2263782596076121,0.07758187413303527,0.34051178127933246,0.05652133893015768,-0.009430079609921694,0.0968485102074303,0.04358511623880188,0.1272934864641999,-0.04558678727617608,0.2772535892771305,-0.13725996898502718,-0.12491791921801083,-0.039776242586416474,-0.23286059142269844,0.0066866303021849175,-0.07867051335322865,0.10120321494885284,-0.07366827883789866
S120,22.065512915423845,-1.4834331967699335,0.703942455270058,-0.21306604037512306,0.1268560358862979,0.816595693947317,0.9384437514103272,-0.10402778619888609,0.39261737975611194,-0.3619344669211717,0.3221951388830285,0.2788099097105372,-0.3767686998332703,0.05783787210134375,-0.40292205737546355,-0.1284953563574913,0.15003145721048555,-0.05886943206360945,-0.3975060032826004,-0.235642535739836,-0.03345628031741463,0.022536007253674287,-0.18751144858143248,0.2383954595845473,0.0724602849251658,-0.06452028281363312,0.04531305717302057,-0.11492141962643823,0.031289181484437795,0.29114683034845207
